run,timesteps_total,time_total_s,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,timers/sample_time_ms,timers/learn_time_ms,timers/sample_throughput,timers/learn_throughput
PPO_bc_finetune_vs_baseline_smoke4/PPO_BlueTeamVsBaseline_69bda_00000_0_2026-04-23_18-47-32,500,3.4056904315948486,-0.3388571398598807,1.9800000190734863,-2.0,70.57142857142857,2200.839,1199.844,227.186,416.721
